OrderID,OrderDate,CustomerID,ProductID,BranchID,Quantity,GrossSales,DiscountPct,Amount,Cost,Profit,OrderStatus
ORD005554,2025-11-11,CUST01014,PROD0020,B001,2,1521.28,0.1,1369.15,1095.47,273.68,Completed
ORD005556,2025-06-02,CUST01400,PROD0066,B003,5,6991.07,0.1,6291.96,5022.45,1269.51,Completed
ORD005557,2025-11-23,CUST01763,PROD0014,B002,2,2761.75,0.05,2623.67,1581.2,1042.47,Completed
ORD005559,2025-12-17,CUST00581,PROD0036,B001,4,1133.44,0.25,850.08,612.87,237.21,Completed
ORD005565,2025-01-30,CUST02297,PROD0099,B002,5,4246.35,0.15,3609.39,2967.84,641.55,Completed
ORD005566,2025-07-26,CUST02219,PROD0056,B002,4,5646.88,0.05,5364.53,4230.57,1133.96,Completed
ORD005579,2025-03-22,CUST01910,PROD0039,B004,5,7413.45,0.15,6301.43,4131.23,2170.2,Completed
ORD005582,2025-04-27,CUST01721,PROD0031,B002,2,1334.07,0.2,1067.26,1094.99,-27.73,Completed
ORD005592,2025-09-24,CUST02156,PROD0082,B003,5,10472.63,0.05,9949.0,5668.32,4280.68,Completed
ORD005597,2025-01-04,CUST01667,PROD0119,B001,4,2394.33,0.05,2274.61,1737.24,537.37,Completed
ORD005599,2025-01-04,CUST01959,PROD0051,B004,5,4480.46,0.1,4032.41,2970.26,1062.15,Completed
ORD005602,2025-10-01,CUST00325,PROD0032,B001,3,2209.3,0.05,2098.84,1215.9,882.94,Completed
ORD005605,2025-04-08,CUST01410,PROD0046,B002,3,670.01,0.15,569.5,505.66,63.84,Completed
ORD005612,2025-10-17,CUST00743,PROD0042,B004,4,5814.11,0.05,5523.4,4257.54,1265.86,Completed
ORD005617,2025-11-06,CUST02054,PROD0004,B002,5,1074.92,0.25,806.19,955.52,-149.33,Completed
ORD005618,2025-07-07,CUST01116,PROD0071,B001,2,959.57,0.1,863.62,747.14,116.48,Completed
ORD005619,2025-03-14,CUST01957,PROD0103,B005,2,1745.31,0.25,1308.99,1032.87,276.12,Completed
ORD005620,2025-11-07,CUST00673,PROD0022,B001,4,5057.35,0.15,4298.75,3654.32,644.43,Completed
ORD005632,2025-09-28,CUST00797,PROD0062,B001,5,3647.66,0.0,3647.66,2893.61,754.05,Completed
ORD005635,2025-05-31,CUST02470,PROD0120,B005,3,1707.5,0.05,1622.12,1100.84,521.28,Completed
ORD005644,2025-02-14,CUST02455,PROD0010,B005,3,5527.66,0.1,4974.9,3215.99,1758.91,Completed
ORD005646,2025-08-12,CUST01088,PROD0095,B001,1,355.14,0.0,355.14,267.88,87.26,Completed
ORD005648,2025-02-15,CUST01647,PROD0108,B004,4,3639.53,0.0,3639.53,2093.7,1545.83,Completed
ORD005657,2025-02-17,CUST01866,PROD0072,B001,1,465.16,0.1,418.64,326.62,92.02,Completed
ORD005663,2025-10-20,CUST01810,PROD0080,B004,2,813.2,0.15,691.22,563.99,127.23,Completed
ORD005664,2025-11-06,CUST02044,PROD0090,B005,4,1279.51,0.1,1151.56,800.72,350.84,Completed
ORD005666,2025-03-07,CUST00480,PROD0022,B002,1,1264.34,0.0,1264.34,913.58,350.76,Completed
ORD005671,2025-06-15,CUST01701,PROD0065,B003,4,5405.34,0.05,5135.07,4044.87,1090.2,Completed
ORD005672,2025-05-10,CUST02251,PROD0080,B002,5,2033.0,0.05,1931.35,1409.99,521.36,Completed
ORD005676,2025-11-25,CUST01733,PROD0075,B001,2,2827.8,0.0,2827.8,2184.91,642.89,Completed
ORD005683,2025-03-27,CUST00057,PROD0006,B005,2,1338.93,0.1,1205.04,971.81,233.23,Completed
ORD005688,2025-09-05,CUST00071,PROD0103,B002,4,3490.63,0.05,3316.1,2065.73,1250.37,Completed
ORD005695,2025-11-01,CUST02145,PROD0107,B003,5,8891.01,0.1,8001.91,5438.35,2563.56,Completed
ORD005696,2025-03-28,CUST01724,PROD0026,B004,3,1180.52,0.1,1062.47,852.89,209.58,Completed
ORD005697,2025-05-25,CUST01689,PROD0028,B001,5,3650.96,0.1,3285.87,2292.57,993.3,Completed
ORD005698,2025-03-16,CUST01337,PROD0010,B003,1,1842.55,0.15,1566.17,1072.0,494.17,Completed
ORD005704,2025-07-06,CUST00036,PROD0047,B004,2,620.39,0.1,558.36,359.3,199.06,Completed
ORD005713,2025-11-26,CUST00292,PROD0016,B001,2,177.73,0.1,159.95,106.43,53.52,Completed
ORD005714,2025-10-04,CUST01699,PROD0011,B003,4,3391.79,0.0,3391.79,2630.5,761.29,Completed
ORD005715,2025-11-27,CUST00540,PROD0100,B001,1,810.99,0.15,689.34,633.28,56.06,Completed
ORD005717,2025-05-29,CUST01190,PROD0004,B005,5,1495.87,0.15,1271.49,955.52,315.97,Completed
ORD005719,2025-08-20,CUST01481,PROD0033,B005,1,600.34,0.1,540.31,383.24,157.07,Completed
ORD005721,2025-06-17,CUST00987,PROD0007,B002,2,95.41,0.0,95.41,71.51,23.9,Completed
ORD005724,2025-09-16,CUST01603,PROD0034,B002,3,3232.34,0.0,3232.34,2149.77,1082.57,Completed
ORD005725,2025-06-22,CUST00663,PROD0004,B001,5,1495.87,0.2,1196.7,955.52,241.18,Completed
ORD005735,2025-08-31,CUST02336,PROD0077,B005,2,608.04,0.2,486.43,492.1,-5.67,Completed
ORD005740,2025-07-07,CUST00783,PROD0075,B002,5,7069.49,0.15,6009.07,5462.28,546.79,Completed
ORD005742,2025-10-21,CUST00792,PROD0083,B003,3,4962.56,0.05,4714.43,3364.43,1350.0,Completed
ORD005745,2025-09-13,CUST01883,PROD0052,B002,2,1321.37,0.2,1057.09,906.7,150.39,Completed
ORD005753,2025-06-07,CUST00573,PROD0079,B002,1,173.3,0.1,155.97,116.57,39.4,Completed
ORD005760,2025-12-16,CUST01806,PROD0016,B004,3,266.59,0.05,253.27,159.65,93.62,Completed
ORD005765,2025-01-29,CUST00138,PROD0027,B004,5,3421.89,0.25,2566.42,2478.73,87.69,Completed
ORD005767,2025-03-24,CUST01580,PROD0115,B002,4,2986.19,0.1,2687.57,1842.61,844.96,Completed
ORD005771,2025-09-15,CUST00241,PROD0083,B002,2,3308.37,0.15,2812.12,2242.95,569.17,Completed
ORD005777,2025-04-03,CUST01145,PROD0097,B001,5,8805.85,0.15,7484.97,5423.08,2061.89,Completed
ORD005778,2025-11-14,CUST00479,PROD0031,B001,4,2668.14,0.1,2401.33,2189.98,211.35,Completed
ORD005785,2025-04-20,CUST01640,PROD0063,B003,2,265.36,0.05,252.09,200.93,51.16,Completed
ORD005786,2025-06-12,CUST00245,PROD0009,B001,4,1277.14,0.0,1277.14,782.1,495.04,Completed
ORD005789,2025-11-18,CUST00074,PROD0047,B003,3,930.59,0.1,837.53,538.95,298.58,Completed
ORD005794,2025-12-20,CUST00940,PROD0074,B004,5,3264.22,0.15,2774.59,2524.19,250.4,Completed
ORD005800,2025-07-26,CUST01743,PROD0119,B002,5,2992.91,0.05,2843.27,2171.55,671.72,Completed
ORD005802,2025-01-20,CUST00115,PROD0095,B002,5,1775.68,0.05,1686.9,1339.42,347.48,Completed
ORD005804,2025-05-04,CUST00192,PROD0106,B002,3,2155.74,0.1,1940.17,1293.66,646.51,Completed
ORD005812,2025-06-24,CUST01431,PROD0103,B002,3,2617.97,0.1,2356.17,1549.3,806.87,Completed
ORD005813,2025-04-29,CUST02362,PROD0035,B004,2,1160.82,0.1,1044.74,871.23,173.51,Completed
ORD005819,2025-01-02,CUST01925,PROD0111,B001,1,1834.82,0.15,1559.59,1107.06,452.53,Completed
ORD005825,2025-11-11,CUST02149,PROD0043,B003,3,874.19,0.2,699.35,535.94,163.41,Completed
ORD005831,2025-11-04,CUST01364,PROD0018,B002,3,5163.92,0.05,4905.72,3215.72,1690.0,Completed
ORD005838,2025-04-23,CUST02239,PROD0059,B002,1,975.0,0.05,926.25,616.71,309.54,Completed
ORD005839,2025-11-21,CUST01086,PROD0051,B003,5,4480.46,0.1,4032.41,2970.26,1062.15,Completed
ORD005843,2025-09-10,CUST00432,PROD0061,B004,3,1344.6,0.1,1210.14,945.07,265.07,Completed
ORD005845,2025-02-08,CUST00270,PROD0071,B001,2,959.57,0.25,719.68,747.14,-27.46,Completed
ORD005846,2025-11-27,CUST01270,PROD0011,B001,3,2543.84,0.1,2289.46,1972.87,316.59,Completed
ORD005849,2025-12-08,CUST01107,PROD0033,B001,5,3001.7,0.2,2401.36,1916.21,485.15,Completed
ORD005852,2025-06-21,CUST02323,PROD0052,B004,3,1982.05,0.1,1783.85,1360.05,423.8,Completed
ORD005858,2025-08-21,CUST01544,PROD0007,B002,1,47.71,0.1,42.94,35.75,7.19,Completed
ORD005866,2025-06-09,CUST02494,PROD0003,B002,4,1511.16,0.1,1360.05,1070.91,289.14,Completed
ORD005871,2025-03-30,CUST01581,PROD0084,B003,3,1554.81,0.05,1477.07,1147.87,329.2,Completed
ORD005875,2025-11-30,CUST01546,PROD0073,B002,1,182.8,0.25,137.1,119.97,17.13,Completed
ORD005878,2025-08-08,CUST02475,PROD0013,B005,2,1353.11,0.1,1217.8,915.45,302.35,Completed
ORD005892,2025-01-27,CUST01394,PROD0081,B002,4,532.43,0.15,452.56,396.43,56.13,Completed
ORD005895,2025-08-30,CUST00794,PROD0103,B005,4,3490.63,0.05,3316.1,2065.73,1250.37,Completed
ORD005907,2025-01-27,CUST02019,PROD0022,B005,5,6321.69,0.2,5057.35,4567.91,489.44,Completed
ORD005909,2025-10-27,CUST01850,PROD0094,B001,5,976.4,0.15,829.94,585.09,244.85,Completed
ORD005910,2025-06-02,CUST01546,PROD0013,B001,2,1353.11,0.15,1150.14,915.45,234.69,Completed
ORD005915,2025-12-27,CUST01242,PROD0078,B001,2,1863.91,0.2,1491.13,1147.95,343.18,Completed
ORD005922,2025-05-05,CUST00506,PROD0061,B003,1,448.2,0.05,425.79,315.02,110.77,Completed
ORD005926,2025-08-05,CUST01874,PROD0005,B003,4,4889.58,0.1,4400.62,3014.92,1385.7,Completed
ORD005930,2025-10-14,CUST01566,PROD0096,B002,4,7107.69,0.1,6396.92,4137.9,2259.02,Completed
ORD005938,2025-06-02,CUST01786,PROD0005,B002,3,3667.18,0.25,2750.39,2261.19,489.2,Completed
ORD005942,2025-12-11,CUST02078,PROD0036,B002,5,1416.8,0.1,1275.12,766.09,509.03,Completed
ORD005946,2025-03-02,CUST00702,PROD0054,B002,5,5638.39,0.25,4228.79,3810.16,418.63,Completed
ORD005948,2025-05-27,CUST01231,PROD0095,B002,2,710.27,0.05,674.76,535.77,138.99,Completed
ORD005949,2025-08-14,CUST02232,PROD0056,B002,2,2056.72,0.2,1645.37,2115.29,-469.92,Completed
ORD005954,2025-06-12,CUST00503,PROD0058,B003,4,1251.03,0.15,1063.37,698.33,365.04,Completed
ORD005958,2025-01-31,CUST01801,PROD0076,B003,3,899.93,0.2,719.94,720.15,-0.21,Completed
ORD005973,2025-08-04,CUST00032,PROD0091,B004,4,1654.7,0.1,1489.23,1261.16,228.07,Completed
ORD005974,2025-08-21,CUST01731,PROD0075,B002,1,1413.9,0.0,1413.9,1092.46,321.44,Completed
ORD005977,2025-10-18,CUST01835,PROD0108,B003,1,909.88,0.0,909.88,523.42,386.46,Completed
ORD005979,2025-07-20,CUST00738,PROD0035,B001,2,1160.82,0.15,986.7,871.23,115.47,Completed
ORD005983,2025-06-23,CUST00874,PROD0119,B005,2,1197.16,0.1,1077.45,868.62,208.83,Completed
ORD005985,2025-07-23,CUST01251,PROD0017,B001,3,2608.78,0.05,2478.34,1895.94,582.4,Completed
ORD005990,2025-11-07,CUST02177,PROD0115,B003,5,3732.73,0.05,3546.1,2303.26,1242.84,Completed
ORD005998,2025-06-20,CUST00356,PROD0039,B003,1,1482.69,0.15,1260.29,826.25,434.04,Completed
ORD006001,2025-03-20,CUST01280,PROD0057,B001,1,1005.1,0.1,904.59,648.95,255.64,Completed
ORD006003,2025-06-21,CUST01055,PROD0058,B002,2,625.51,0.1,562.96,349.16,213.8,Completed
ORD006010,2025-08-20,CUST01250,PROD0041,B001,5,575.39,0.0,575.39,312.45,262.94,Completed
ORD006011,2025-06-16,CUST02043,PROD0009,B004,5,1596.42,0.05,1516.6,977.63,538.97,Completed
ORD006017,2025-03-25,CUST01330,PROD0034,B003,4,4309.79,0.25,3232.34,2866.35,365.99,Completed
ORD006028,2025-06-20,CUST00804,PROD0114,B005,3,4123.61,0.05,3917.43,3129.5,787.93,Completed
ORD006030,2025-01-11,CUST00293,PROD0005,B003,2,2444.79,0.05,2322.55,1507.46,815.09,Completed
ORD006036,2025-04-02,CUST01169,PROD0024,B005,4,5128.14,0.1,4615.33,2812.38,1802.95,Completed
ORD006040,2025-06-03,CUST00299,PROD0114,B001,2,2749.07,0.1,2474.16,2086.33,387.83,Completed
ORD006041,2025-05-28,CUST01748,PROD0109,B004,5,6779.33,0.2,5423.46,4875.55,547.91,Completed
ORD006046,2025-12-26,CUST01360,PROD0018,B001,5,8606.54,0.05,8176.21,5359.54,2816.67,Completed
ORD006048,2025-08-09,CUST01810,PROD0115,B003,1,746.55,0.15,634.56,460.65,173.91,Completed
ORD006052,2025-02-07,CUST02430,PROD0004,B001,1,299.17,0.15,254.3,191.1,63.2,Completed
ORD006057,2025-07-21,CUST02084,PROD0039,B002,1,1482.69,0.05,1408.56,826.25,582.31,Completed
ORD006058,2025-11-09,CUST01901,PROD0083,B005,3,4962.56,0.1,4466.31,3364.43,1101.88,Completed
ORD006064,2025-01-15,CUST01759,PROD0099,B001,5,4246.35,0.15,3609.39,2967.84,641.55,Completed
ORD006065,2025-02-04,CUST01885,PROD0063,B002,1,132.68,0.0,132.68,100.47,32.21,Completed
ORD006066,2025-12-24,CUST00584,PROD0096,B001,4,7107.69,0.05,6752.3,4137.9,2614.4,Completed
ORD006073,2025-12-28,CUST01543,PROD0014,B002,2,2761.75,0.15,2347.49,1581.2,766.29,Completed
ORD006076,2025-11-26,CUST01469,PROD0094,B001,3,585.84,0.15,497.97,351.05,146.92,Completed
ORD006079,2025-05-03,CUST02312,PROD0030,B003,4,4077.53,0.15,3465.9,3254.38,211.52,Completed
ORD006083,2025-01-29,CUST01400,PROD0027,B003,3,2053.13,0.15,1745.16,1487.24,257.92,Completed
ORD006086,2025-03-16,CUST00404,PROD0100,B003,1,810.99,0.15,689.34,633.28,56.06,Completed
ORD006088,2025-03-25,CUST02448,PROD0106,B001,5,3592.9,0.25,2694.68,2156.1,538.58,Completed
ORD006089,2025-03-09,CUST00278,PROD0083,B005,2,3308.37,0.15,2812.12,2242.95,569.17,Completed
ORD006096,2025-07-02,CUST00863,PROD0118,B002,3,869.65,0.1,782.68,582.5,200.18,Completed
ORD006098,2025-04-21,CUST00358,PROD0110,B002,4,3186.86,0.25,2390.14,1852.77,537.37,Completed
ORD006100,2025-11-22,CUST01935,PROD0073,B003,4,731.21,0.05,694.65,479.89,214.76,Completed
ORD006102,2025-12-26,CUST02050,PROD0090,B003,3,959.63,0.0,959.63,600.54,359.09,Completed
ORD006105,2025-06-06,CUST01894,PROD0038,B004,4,239.73,0.0,239.73,162.84,76.89,Completed
ORD006106,2025-12-28,CUST01399,PROD0068,B001,5,5124.67,0.25,3843.5,4116.82,-273.32,Completed
ORD006109,2025-07-23,CUST02014,PROD0074,B005,3,1958.53,0.25,1468.9,1514.51,-45.61,Completed
ORD006112,2025-03-11,CUST00517,PROD0067,B005,5,4534.04,0.05,4307.34,2486.63,1820.71,Completed
ORD006113,2025-01-23,CUST01866,PROD0067,B004,1,906.81,0.05,861.47,497.33,364.14,Completed
ORD006117,2025-03-25,CUST02418,PROD0078,B001,5,4659.77,0.15,3960.81,2869.89,1090.92,Completed
ORD006124,2025-09-15,CUST01475,PROD0109,B002,5,6779.33,0.2,5423.46,4875.55,547.91,Completed
ORD006128,2025-07-19,CUST01850,PROD0104,B002,3,4807.36,0.1,4326.62,3178.71,1147.91,Completed
ORD006129,2025-07-04,CUST00978,PROD0099,B002,1,849.27,0.0,849.27,593.57,255.7,Completed
ORD006132,2025-11-22,CUST02112,PROD0084,B001,2,1036.54,0.05,984.71,765.25,219.46,Completed
ORD006133,2025-06-14,CUST00768,PROD0039,B005,5,7413.45,0.05,7042.78,4131.23,2911.55,Completed
ORD006138,2025-06-09,CUST01704,PROD0057,B004,3,3015.3,0.2,2412.24,1946.86,465.38,Completed
ORD006143,2025-09-22,CUST00012,PROD0048,B004,4,3553.47,0.2,2842.77,2461.98,380.79,Completed
ORD006147,2025-03-27,CUST01012,PROD0001,B001,5,9696.97,0.1,8727.27,5315.89,3411.38,Completed
ORD006154,2025-09-15,CUST02084,PROD0085,B001,4,172.21,0.05,163.6,136.46,27.14,Completed
ORD006156,2025-07-27,CUST01944,PROD0058,B004,3,938.27,0.05,891.36,523.75,367.61,Completed
ORD006168,2025-11-28,CUST01269,PROD0088,B004,4,1795.48,0.2,1436.39,1158.41,277.98,Completed
ORD006169,2025-08-09,CUST00217,PROD0003,B003,2,755.58,0.1,680.02,535.46,144.56,Completed
ORD006170,2025-05-28,CUST01473,PROD0044,B004,1,1093.95,0.05,1039.25,607.41,431.84,Completed
ORD006177,2025-01-04,CUST00101,PROD0001,B004,5,9696.97,0.1,8727.27,5315.89,3411.38,Completed
ORD006184,2025-04-12,CUST01700,PROD0097,B004,2,3522.34,0.1,3170.11,2169.23,1000.88,Completed
ORD006190,2025-12-27,CUST01256,PROD0101,B001,1,646.39,0.05,614.07,460.5,153.57,Completed
ORD006195,2025-04-16,CUST01319,PROD0034,B002,2,2154.89,0.2,1723.91,1433.18,290.73,Completed
ORD006199,2025-02-11,CUST01129,PROD0030,B004,1,1019.38,0.05,968.41,813.59,154.82,Completed
ORD006200,2025-07-29,CUST01798,PROD0044,B002,5,5469.74,0.05,5196.25,3037.05,2159.2,Completed
ORD006203,2025-02-27,CUST00513,PROD0042,B004,2,2907.05,0.1,2616.35,2128.77,487.58,Completed
ORD006205,2025-09-05,CUST01436,PROD0003,B003,3,1133.37,0.15,963.37,803.19,160.18,Completed
ORD006207,2025-11-09,CUST00080,PROD0056,B001,5,7058.6,0.05,6705.66,5288.22,1417.44,Completed
ORD006210,2025-03-20,CUST00938,PROD0120,B002,5,2845.83,0.05,2703.54,1834.73,868.81,Completed
ORD006212,2025-10-15,CUST00185,PROD0007,B001,4,190.83,0.15,162.2,143.01,19.19,Completed
ORD006214,2025-03-02,CUST01786,PROD0023,B001,1,1273.06,0.1,1145.75,786.92,358.83,Completed
ORD006215,2025-08-31,CUST00071,PROD0003,B001,3,1133.37,0.1,1020.04,803.19,216.85,Completed
ORD006220,2025-02-12,CUST01069,PROD0072,B003,2,930.32,0.15,790.77,653.24,137.53,Completed
ORD006222,2025-08-24,CUST00772,PROD0019,B004,1,888.69,0.15,755.39,554.19,201.2,Completed
ORD006224,2025-09-20,CUST00060,PROD0022,B002,4,5057.35,0.1,4551.62,3654.32,897.3,Completed
ORD006226,2025-01-27,CUST01290,PROD0029,B003,5,2290.03,0.0,2290.03,1329.25,960.78,Completed
ORD006229,2025-02-03,CUST02149,PROD0038,B003,3,179.79,0.15,152.83,122.13,30.7,Completed
ORD006236,2025-05-13,CUST01085,PROD0077,B005,1,304.02,0.1,273.62,246.05,27.57,Completed
ORD006242,2025-11-04,CUST01644,PROD0016,B001,2,177.73,0.0,177.73,106.43,71.3,Completed
ORD006249,2025-05-06,CUST01885,PROD0107,B001,3,5334.6,0.15,4534.41,3263.01,1271.4,Completed
ORD006256,2025-04-29,CUST01792,PROD0107,B001,4,7112.81,0.0,7112.81,4350.68,2762.13,Completed
ORD006263,2025-02-19,CUST01787,PROD0111,B003,4,7339.28,0.05,6972.31,4428.25,2544.06,Completed
ORD006268,2025-11-28,CUST00754,PROD0059,B003,1,975.0,0.0,975.0,616.71,358.29,Completed
ORD006271,2025-01-17,CUST00420,PROD0054,B001,5,5638.39,0.15,4792.63,3810.16,982.47,Completed
ORD006275,2025-01-15,CUST01858,PROD0088,B001,4,1795.48,0.1,1615.93,1158.41,457.52,Completed
ORD006276,2025-06-01,CUST00522,PROD0014,B002,5,6904.38,0.05,6559.17,3953.01,2606.16,Completed
ORD006283,2025-11-20,CUST00953,PROD0072,B001,1,465.16,0.2,372.13,326.62,45.51,Completed
ORD006288,2025-07-30,CUST00120,PROD0010,B001,4,7370.22,0.0,7370.22,4287.98,3082.24,Completed
ORD006294,2025-08-20,CUST01988,PROD0006,B005,2,1338.93,0.0,1338.93,971.81,367.12,Completed
ORD006296,2025-08-05,CUST01923,PROD0039,B002,5,7413.45,0.2,5930.76,4131.23,1799.53,Completed
ORD006300,2025-01-08,CUST00899,PROD0030,B002,5,5096.92,0.1,4587.23,4067.97,519.26,Completed
ORD006301,2025-09-12,CUST01791,PROD0039,B004,2,2965.38,0.05,2817.11,1652.49,1164.62,Completed
ORD006302,2025-09-01,CUST01256,PROD0058,B002,1,312.76,0.2,250.2,174.58,75.62,Completed
ORD006313,2025-05-14,CUST01842,PROD0022,B003,5,6321.69,0.0,6321.69,4567.91,1753.78,Completed
ORD006332,2025-01-28,CUST01601,PROD0073,B001,4,731.21,0.15,621.52,479.89,141.63,Completed
ORD006334,2025-05-25,CUST02094,PROD0004,B001,5,1495.87,0.05,1421.08,955.52,465.56,Completed
ORD006343,2025-12-17,CUST00021,PROD0025,B002,2,1980.09,0.1,1782.08,1181.43,600.65,Completed
ORD006347,2025-09-03,CUST00601,PROD0060,B005,4,358.1,0.0,358.1,235.11,122.99,Completed
ORD006355,2025-04-12,CUST01646,PROD0009,B003,1,319.28,0.0,319.28,195.53,123.75,Completed
ORD006367,2025-05-28,CUST01284,PROD0056,B004,5,7058.6,0.0,7058.6,5288.22,1770.38,Completed
ORD006375,2025-01-23,CUST01539,PROD0050,B005,4,4396.56,0.2,3517.25,2537.07,980.18,Completed
ORD006379,2025-06-27,CUST02377,PROD0111,B001,1,1834.82,0.1,1651.34,1107.06,544.28,Completed
ORD006380,2025-09-22,CUST00714,PROD0020,B001,1,760.64,0.05,722.61,547.73,174.88,Completed
ORD006381,2025-05-05,CUST01670,PROD0066,B002,2,2796.43,0.15,2376.97,2008.98,367.99,Completed
ORD006384,2025-08-07,CUST00460,PROD0109,B004,3,4067.6,0.05,3864.22,2925.33,938.89,Completed
ORD006386,2025-12-14,CUST00019,PROD0061,B004,1,448.2,0.1,403.38,315.02,88.36,Completed
ORD006391,2025-05-05,CUST02491,PROD0052,B003,3,1982.05,0.0,1982.05,1360.05,622.0,Completed
ORD006392,2025-12-09,CUST01902,PROD0088,B002,1,448.87,0.25,336.65,289.6,47.05,Completed
ORD006394,2025-09-08,CUST01181,PROD0070,B002,3,601.57,0.0,601.57,412.77,188.8,Completed
ORD006397,2025-11-11,CUST02363,PROD0023,B003,4,5092.22,0.2,4073.78,3147.68,926.1,Completed
ORD006398,2025-08-13,CUST01910,PROD0117,B004,3,2316.79,0.1,2085.12,1428.37,656.75,Completed
ORD006399,2025-02-23,CUST01622,PROD0103,B004,3,2617.97,0.05,2487.08,1549.3,937.78,Completed
ORD006400,2025-03-08,CUST00622,PROD0090,B002,4,1279.51,0.1,1151.56,800.72,350.84,Completed
ORD006404,2025-01-31,CUST01996,PROD0050,B003,3,3297.42,0.2,2637.94,1902.8,735.14,Completed
ORD006406,2025-04-09,CUST01398,PROD0111,B005,4,7339.28,0.1,6605.35,4428.25,2177.1,Completed
ORD006410,2025-09-17,CUST02344,PROD0010,B001,5,9212.77,0.1,8291.5,5359.98,2931.52,Completed
ORD006419,2025-05-12,CUST00325,PROD0092,B004,4,417.78,0.0,417.78,266.55,151.23,Completed
ORD006427,2025-12-08,CUST01042,PROD0106,B002,3,2155.74,0.1,1940.17,1293.66,646.51,Completed
ORD006430,2025-05-02,CUST00555,PROD0075,B003,2,2827.8,0.05,2686.41,2184.91,501.5,Completed
ORD006431,2025-09-09,CUST00709,PROD0070,B001,3,601.57,0.05,571.5,412.77,158.73,Completed
ORD006449,2025-10-02,CUST01706,PROD0045,B003,5,5023.75,0.15,4270.19,3582.79,687.4,Completed
ORD006458,2025-03-31,CUST00415,PROD0120,B004,3,1707.5,0.1,1536.75,1100.84,435.91,Completed
ORD006464,2025-09-26,CUST01475,PROD0113,B005,1,1254.18,0.0,1254.18,906.95,347.23,Completed
ORD006469,2025-02-05,CUST01756,PROD0027,B001,2,1368.76,0.05,1300.32,991.49,308.83,Completed
ORD006472,2025-09-02,CUST00995,PROD0024,B003,1,1282.03,0.05,1217.93,703.09,514.84,Completed
ORD006473,2025-04-16,CUST02020,PROD0054,B001,5,5638.39,0.05,5356.47,3810.16,1546.31,Completed
ORD006476,2025-08-16,CUST00305,PROD0117,B001,1,772.26,0.25,579.2,476.12,103.08,Completed
ORD006479,2025-12-11,CUST01502,PROD0110,B005,4,3186.86,0.05,3027.52,1852.77,1174.75,Completed
ORD006482,2025-09-27,CUST02116,PROD0111,B004,3,5504.46,0.2,4403.57,3321.19,1082.38,Completed
ORD006484,2025-06-03,CUST00125,PROD0056,B003,3,4235.16,0.15,3599.89,3172.93,426.96,Completed
ORD006485,2025-01-20,CUST00533,PROD0080,B001,1,406.6,0.0,406.6,282.0,124.6,Completed
ORD006487,2025-07-08,CUST02170,PROD0032,B005,3,2209.3,0.15,1877.91,1215.9,662.01,Completed
ORD006488,2025-11-20,CUST01233,PROD0111,B001,5,9174.1,0.0,9174.1,5535.31,3638.79,Completed
ORD006501,2025-11-25,CUST00136,PROD0080,B001,3,1219.8,0.0,1219.8,845.99,373.81,Completed
ORD006502,2025-07-09,CUST01342,PROD0067,B003,1,906.81,0.0,906.81,497.33,409.48,Completed
ORD006503,2025-10-01,CUST01150,PROD0009,B002,5,1596.42,0.1,1436.78,977.63,459.15,Completed
ORD006505,2025-10-11,CUST01793,PROD0031,B003,4,2668.14,0.2,2134.51,2189.98,-55.47,Completed
ORD006515,2025-09-17,CUST02375,PROD0044,B002,4,4375.79,0.2,3500.63,2429.64,1070.99,Completed
ORD006517,2025-06-02,CUST01380,PROD0011,B001,3,2543.84,0.0,2543.84,1972.87,570.97,Completed
ORD006519,2025-04-30,CUST00167,PROD0030,B003,5,5096.92,0.05,4842.07,4067.97,774.1,Completed
ORD006534,2025-08-12,CUST00047,PROD0025,B001,2,1980.09,0.1,1782.08,1181.43,600.65,Completed
ORD006536,2025-05-26,CUST01554,PROD0085,B002,3,129.15,0.1,116.24,102.34,13.9,Completed
ORD006537,2025-06-09,CUST01135,PROD0109,B005,5,6779.33,0.0,6779.33,4875.55,1903.78,Completed
ORD006538,2025-04-03,CUST01310,PROD0104,B005,2,3204.91,0.25,2403.68,2119.14,284.54,Completed
ORD006542,2025-01-03,CUST01350,PROD0116,B005,5,1310.86,0.0,1310.86,1075.45,235.41,Completed
ORD006549,2025-01-30,CUST00852,PROD0080,B002,4,1626.4,0.15,1382.44,1127.99,254.45,Completed
ORD006552,2025-02-07,CUST00041,PROD0008,B002,1,265.55,0.15,225.72,218.91,6.81,Completed
ORD006553,2025-01-13,CUST01096,PROD0037,B005,3,1739.02,0.1,1565.12,1447.68,117.44,Completed
ORD006556,2025-02-16,CUST00053,PROD0094,B005,2,390.56,0.0,390.56,234.04,156.52,Completed
ORD006560,2025-12-06,CUST02158,PROD0076,B001,3,899.93,0.0,899.93,720.15,179.78,Completed
ORD006562,2025-02-16,CUST01957,PROD0095,B002,1,355.14,0.1,319.62,267.88,51.74,Completed
ORD006565,2025-04-29,CUST01475,PROD0028,B002,5,3650.96,0.15,3103.31,2292.57,810.74,Completed
ORD006569,2025-02-23,CUST00059,PROD0076,B001,4,1199.9,0.05,1139.91,960.2,179.71,Completed
ORD006571,2025-09-24,CUST01035,PROD0030,B003,2,2038.77,0.2,1631.01,1627.19,3.82,Completed
